Source,Target
387268,379565
387268,995619
387268,869269
387268,782323
387268,583209
387268,17896
387268,45105
387268,210356
387268,187842
387268,684772
387268,830016
387268,822573
387268,168204
387268,950003
387268,839720
387268,358288
387268,860021
387268,446990
387268,17126
387268,287244
387268,168319
387268,966801
387268,555857
387268,102609
387268,404908
387268,582137
387268,339453
387268,918922
387268,606164
387268,862660
387268,33619
387268,754402
387268,692566
387268,133733
387268,884098
387268,200019
387268,499381
387268,86759
387268,71888
387268,386703
387268,100283
387268,607351
387268,698881
387268,897957
387268,95089
387268,506652
387268,765242
387268,12058
387268,294618
387268,111635
387268,809608
387268,350486
387268,261569
387268,230772
387268,756099
387268,467145
387268,319670
387268,333519
387268,24484
387268,923817
387268,168308
387268,707549
387268,949057
387268,537251
387268,415224
387268,131806
387268,172506
387268,950791
387268,783657
387268,77174
387268,35970
387268,50997
387268,481191
387268,102792
387268,625089
387268,593324
387268,273822
387268,476278
387268,499985
387268,339588
387268,913194
223644,102628
223644,55194
223644,896621
223644,886209
223644,379565
223644,995619
223644,869269
223644,782323
223644,583209
223644,17896
223644,45105
223644,210356
223644,187842
223644,684772
223644,830016
223644,822573
223644,168204
223644,950003
223644,839720
223644,358288
223644,860021
223644,446990
223644,17126
223644,287244
223644,168319
223644,966801
223644,555857
223644,102609
223644,404908
223644,582137
223644,339453
223644,918922
223644,606164
223644,862660
223644,33619
223644,754402
223644,692566
223644,133733
223644,884098
223644,200019
223644,499381
223644,86759
223644,71888
223644,386703
223644,100283
223644,607351
223644,698881
223644,897957
223644,95089
223644,506652
223644,765242
223644,12058
223644,294618
223644,111635
223644,809608
223644,350486
223644,261569
223644,230772
223644,756099
223644,467145
223644,319670
223644,333519
223644,24484
223644,923817
223644,168308
223644,707549
223644,949057
223644,537251
223644,415224
223644,131806
223644,172506
223644,950791
223644,783657
223644,77174
223644,35970
223644,50997
223644,481191
223644,102792
223644,625089
223644,593324
223644,273822
223644,476278
223644,499985
223644,339588
223644,913194
102628,55194
102628,896621
102628,886209
102628,379565
102628,995619
102628,869269
102628,782323
102628,583209
102628,17896
102628,45105
102628,210356
102628,187842
102628,684772
102628,830016
102628,822573
102628,168204
102628,950003
102628,839720
102628,358288
102628,860021
102628,446990
102628,17126
102628,287244
102628,168319
102628,966801
102628,555857
102628,102609
102628,404908
102628,582137
102628,339453
102628,918922
102628,606164
102628,862660
102628,33619
102628,754402
102628,692566
102628,133733
102628,884098
102628,200019
102628,499381
102628,86759
102628,71888
102628,386703
102628,100283
102628,607351
102628,698881
102628,897957
102628,95089
102628,506652
102628,765242
102628,12058
102628,294618
102628,111635
102628,809608
102628,350486
102628,261569
102628,230772
102628,756099
102628,467145
102628,319670
102628,333519
102628,24484
102628,923817
102628,168308
102628,707549
102628,949057
102628,537251
102628,415224
102628,131806
102628,172506
102628,950791
102628,783657
102628,77174
102628,35970
102628,50997
102628,481191
102628,102792
102628,625089
102628,593324
102628,273822
102628,476278
102628,499985
102628,339588
102628,913194
55194,896621
55194,886209
55194,379565
55194,995619
55194,869269
55194,782323
55194,583209
55194,17896
55194,45105
55194,210356
55194,187842
55194,684772
55194,830016
55194,822573
55194,168204
55194,950003
55194,839720
55194,358288
55194,860021
55194,446990
55194,17126
55194,287244
55194,168319
55194,966801
55194,555857
55194,102609
55194,404908
55194,582137
55194,339453
55194,918922
55194,606164
55194,862660
55194,33619
55194,754402
55194,692566
55194,133733
55194,884098
55194,200019
55194,499381
55194,86759
55194,71888
55194,386703
55194,100283
55194,607351
55194,698881
55194,897957
55194,95089
55194,506652
55194,765242
55194,12058
55194,294618
55194,111635
55194,809608
55194,350486
55194,261569
55194,230772
55194,756099
55194,467145
55194,319670
55194,333519
55194,24484
55194,923817
55194,168308
55194,707549
55194,949057
55194,537251
55194,415224
55194,131806
55194,172506
55194,950791
55194,783657
55194,77174
55194,35970
55194,50997
55194,481191
55194,102792
55194,625089
55194,593324
55194,273822
55194,476278
55194,499985
55194,339588
55194,913194
896621,886209
896621,379565
896621,995619
896621,869269
896621,782323
896621,583209
896621,17896
896621,45105
896621,210356
896621,187842
896621,684772
896621,830016
896621,822573
896621,168204
896621,950003
896621,839720
896621,358288
896621,860021
896621,446990
896621,17126
896621,287244
896621,168319
896621,966801
896621,555857
896621,102609
896621,404908
896621,582137
896621,339453
896621,918922
896621,606164
896621,862660
896621,33619
896621,754402
896621,692566
896621,133733
896621,884098
896621,200019
896621,499381
896621,86759
896621,71888
896621,386703
896621,100283
896621,607351
896621,698881
896621,897957
896621,95089
896621,506652
896621,765242
896621,12058
896621,294618
896621,111635
896621,809608
896621,350486
896621,261569
896621,230772
896621,756099
896621,467145
896621,319670
896621,333519
896621,24484
896621,923817
896621,168308
896621,707549
896621,949057
896621,537251
896621,415224
896621,131806
896621,172506
896621,950791
896621,783657
896621,77174
896621,35970
896621,50997
896621,481191
896621,102792
896621,625089
896621,593324
896621,273822
896621,476278
896621,499985
896621,339588
896621,913194
886209,379565
886209,995619
886209,869269
886209,782323
886209,583209
886209,17896
886209,45105
886209,210356
886209,187842
886209,684772
886209,830016
886209,822573
886209,168204
886209,950003
886209,839720
886209,358288
886209,860021
886209,446990
886209,17126
886209,287244
886209,168319
886209,966801
886209,555857
886209,102609
886209,404908
886209,582137
886209,339453
886209,918922
886209,606164
886209,862660
886209,33619
886209,754402
886209,692566
886209,133733
886209,884098
886209,200019
886209,499381
886209,86759
886209,71888
886209,386703
886209,100283
886209,607351
886209,698881
886209,897957
886209,95089
886209,506652
886209,765242
886209,12058
886209,294618
886209,111635
886209,809608
886209,350486
886209,261569
886209,230772
886209,756099
886209,467145
886209,319670
886209,333519
886209,24484
886209,923817
886209,168308
886209,707549
886209,949057
886209,537251
886209,415224
886209,131806
886209,172506
886209,950791
886209,783657
886209,77174
886209,35970
886209,50997
886209,481191
886209,102792
886209,625089
886209,593324
886209,273822
886209,476278
886209,499985
886209,339588
886209,913194
379565,995619
379565,869269
379565,782323
379565,583209
379565,17896
379565,45105
379565,210356
379565,187842
379565,684772
379565,830016
379565,822573
379565,168204
379565,950003
379565,839720
379565,358288
379565,860021
379565,446990
379565,17126
379565,287244
379565,168319
379565,966801
379565,555857
379565,102609
379565,404908
379565,582137
379565,339453
379565,918922
379565,606164
379565,862660
379565,33619
379565,754402
379565,692566
379565,133733
379565,884098
379565,200019
379565,499381
379565,86759
379565,71888
379565,386703
379565,100283
379565,607351
379565,698881
379565,897957
379565,95089
379565,506652
379565,765242
379565,12058
379565,294618
379565,111635
379565,809608
379565,350486
379565,261569
379565,230772
379565,756099
379565,467145
379565,319670
379565,333519
379565,24484
379565,923817
379565,168308
379565,707549
379565,949057
379565,537251
379565,415224
379565,131806
379565,172506
379565,950791
379565,783657
379565,77174
379565,35970
379565,50997
379565,481191
379565,102792
379565,625089
379565,593324
379565,273822
379565,476278
379565,499985
379565,339588
379565,913194
995619,869269
995619,782323
995619,583209
995619,17896
995619,45105
995619,210356
995619,187842
995619,684772
995619,830016
995619,822573
995619,168204
995619,950003
995619,839720
995619,358288
995619,860021
995619,446990
995619,17126
995619,287244
995619,168319
995619,966801
995619,555857
995619,102609
995619,404908
995619,582137
995619,339453
995619,918922
995619,606164
995619,862660
995619,33619
995619,754402
995619,692566
995619,133733
995619,884098
995619,200019
995619,499381
995619,86759
995619,71888
995619,386703
995619,100283
995619,607351
995619,698881
995619,897957
995619,95089
995619,506652
995619,765242
995619,12058
995619,294618
995619,111635
995619,809608
995619,350486
995619,261569
995619,230772
995619,756099
995619,467145
995619,319670
995619,333519
995619,24484
995619,923817
995619,168308
995619,707549
995619,949057
995619,537251
995619,415224
995619,131806
995619,172506
995619,950791
995619,783657
995619,77174
995619,35970
995619,50997
995619,481191
995619,102792
995619,625089
995619,593324
995619,273822
995619,476278
995619,499985
995619,339588
995619,913194
869269,782323
869269,583209
869269,17896
869269,45105
869269,210356
869269,187842
869269,684772
869269,830016
869269,822573
869269,168204
869269,950003
869269,839720
869269,358288
869269,860021
869269,446990
869269,17126
869269,287244
869269,168319
869269,966801
869269,555857
869269,102609
869269,404908
869269,582137
869269,339453
869269,918922
869269,606164
869269,862660
869269,33619
869269,754402
869269,692566
869269,133733
869269,884098
869269,200019
869269,499381
869269,86759
869269,71888
869269,386703
869269,100283
869269,607351
869269,698881
869269,897957
869269,95089
869269,506652
869269,765242
869269,12058
869269,294618
869269,111635
869269,809608
869269,350486
869269,261569
869269,230772
869269,756099
869269,467145
869269,319670
869269,333519
869269,24484
869269,923817
869269,168308
869269,707549
869269,949057
869269,537251
869269,415224
869269,131806
869269,172506
869269,950791
869269,783657
869269,77174
869269,35970
869269,50997
869269,481191
869269,102792
869269,625089
869269,593324
869269,273822
869269,476278
869269,499985
869269,339588
869269,913194
782323,583209
782323,17896
782323,45105
782323,210356
782323,187842
782323,684772
782323,830016
782323,822573
782323,168204
782323,950003
782323,839720
782323,358288
782323,860021
782323,446990
782323,17126
782323,287244
782323,168319
782323,966801
782323,555857
782323,102609
782323,404908
782323,582137
782323,339453
782323,918922
782323,606164
782323,862660
782323,33619
782323,754402
782323,692566
782323,133733
782323,884098
782323,200019
782323,499381
782323,86759
782323,71888
782323,386703
782323,100283
782323,607351
782323,698881
782323,897957
782323,95089
782323,506652
782323,765242
782323,12058
782323,294618
782323,111635
782323,809608
782323,350486
782323,261569
782323,230772
782323,756099
782323,467145
782323,319670
782323,333519
782323,24484
782323,923817
782323,168308
782323,707549
782323,949057
782323,537251
782323,415224
782323,131806
782323,172506
782323,950791
782323,783657
782323,77174
782323,35970
782323,50997
782323,481191
782323,102792
782323,625089
782323,593324
782323,273822
782323,476278
782323,499985
782323,339588
782323,913194
583209,17896
583209,45105
583209,210356
583209,187842
583209,684772
583209,830016
583209,822573
583209,168204
583209,950003
583209,839720
583209,358288
583209,860021
583209,446990
583209,17126
583209,287244
583209,168319
583209,966801
583209,555857
583209,102609
583209,404908
583209,582137
583209,339453
583209,918922
583209,606164
583209,862660
583209,33619
583209,754402
583209,692566
583209,133733
583209,884098
583209,200019
583209,499381
583209,86759
583209,71888
583209,386703
583209,100283
583209,607351
583209,698881
583209,897957
583209,95089
583209,506652
583209,765242
583209,12058
583209,294618
583209,111635
583209,809608
583209,350486
583209,261569
583209,230772
583209,756099
583209,467145
583209,319670
583209,333519
583209,24484
583209,923817
583209,168308
583209,707549
583209,949057
583209,537251
583209,415224
583209,131806
583209,172506
583209,950791
583209,783657
583209,77174
583209,35970
583209,50997
583209,481191
583209,102792
583209,625089
583209,593324
583209,273822
583209,476278
583209,499985
583209,339588
583209,913194
17896,45105
17896,210356
17896,187842
17896,684772
17896,830016
17896,822573
17896,168204
17896,950003
17896,839720
17896,358288
17896,860021
17896,446990
17896,17126
17896,287244
17896,168319
17896,966801
17896,555857
17896,102609
17896,404908
17896,582137
17896,339453
17896,918922
17896,606164
17896,862660
17896,33619
17896,754402
17896,692566
17896,133733
17896,884098
17896,200019
17896,499381
17896,86759
17896,71888
17896,386703
17896,100283
17896,607351
17896,698881
17896,897957
17896,95089
17896,506652
17896,765242
17896,12058
17896,294618
17896,111635
17896,809608
17896,350486
17896,261569
17896,230772
17896,756099
17896,467145
17896,319670
17896,333519
17896,24484
17896,923817
17896,168308
17896,707549
17896,949057
17896,537251
17896,415224
17896,131806
17896,172506
17896,950791
17896,783657
17896,77174
17896,35970
17896,50997
17896,481191
17896,102792
17896,625089
17896,593324
17896,273822
17896,476278
17896,499985
17896,339588
17896,913194
45105,210356
45105,187842
45105,684772
45105,830016
45105,822573
45105,168204
45105,950003
45105,839720
45105,358288
45105,860021
45105,446990
45105,17126
45105,287244
45105,168319
45105,966801
45105,555857
45105,102609
45105,404908
45105,582137
45105,339453
45105,918922
45105,606164
45105,862660
45105,33619
45105,754402
45105,692566
45105,133733
45105,884098
45105,200019
45105,499381
45105,86759
45105,71888
45105,386703
45105,100283
45105,607351
45105,698881
45105,897957
45105,95089
45105,506652
45105,765242
45105,12058
45105,294618
45105,111635
45105,809608
45105,350486
45105,261569
45105,230772
45105,756099
45105,467145
45105,319670
45105,333519
45105,24484
45105,923817
45105,168308
45105,707549
45105,949057
45105,537251
45105,415224
45105,131806
45105,172506
45105,950791
45105,783657
45105,77174
45105,35970
45105,50997
45105,481191
45105,102792
45105,625089
45105,593324
45105,273822
45105,476278
45105,499985
45105,339588
45105,913194
210356,187842
210356,684772
210356,830016
210356,822573
210356,168204
210356,950003
210356,839720
210356,358288
210356,860021
210356,446990
210356,17126
210356,287244
210356,168319
210356,966801
210356,555857
210356,102609
210356,404908
210356,582137
210356,339453
210356,918922
210356,606164
210356,862660
210356,33619
210356,754402
210356,692566
210356,133733
210356,884098
210356,200019
210356,499381
210356,86759
210356,71888
210356,386703
210356,100283
210356,607351
210356,698881
210356,897957
210356,95089
210356,506652
210356,765242
210356,12058
210356,294618
210356,111635
210356,809608
210356,350486
210356,261569
210356,230772
210356,756099
210356,467145
210356,319670
210356,333519
210356,24484
210356,923817
210356,168308
210356,707549
210356,949057
210356,537251
210356,415224
210356,131806
210356,172506
210356,950791
210356,783657
210356,77174
210356,35970
210356,50997
210356,481191
210356,102792
210356,625089
210356,593324
210356,273822
210356,476278
210356,499985
210356,339588
210356,913194
187842,684772
187842,830016
187842,822573
187842,168204
187842,950003
187842,839720
187842,358288
187842,860021
187842,446990
187842,17126
187842,287244
187842,168319
187842,966801
187842,555857
187842,102609
187842,404908
187842,582137
187842,339453
187842,918922
187842,606164
187842,862660
187842,33619
187842,754402
187842,692566
187842,133733
187842,884098
187842,200019
187842,499381
187842,86759
187842,71888
187842,386703
187842,100283
187842,607351
187842,698881
187842,897957
187842,95089
187842,506652
187842,765242
187842,12058
187842,294618
187842,111635
187842,809608
187842,350486
187842,261569
187842,230772
187842,756099
187842,467145
187842,319670
187842,333519
187842,24484
187842,923817
187842,168308
187842,707549
187842,949057
187842,537251
187842,415224
187842,131806
187842,172506
187842,950791
187842,783657
187842,77174
187842,35970
187842,50997
187842,481191
187842,102792
187842,625089
187842,593324
187842,273822
187842,476278
187842,499985
187842,339588
187842,913194
684772,830016
684772,822573
684772,168204
684772,950003
684772,839720
684772,358288
684772,860021
684772,446990
684772,17126
684772,287244
684772,168319
684772,966801
684772,555857
684772,102609
684772,404908
684772,582137
684772,339453
684772,918922
684772,606164
684772,862660
684772,33619
684772,754402
684772,692566
684772,133733
684772,884098
684772,200019
684772,499381
684772,86759
684772,71888
684772,386703
684772,100283
684772,607351
684772,698881
684772,897957
684772,95089
684772,506652
684772,765242
684772,12058
684772,294618
684772,111635
684772,809608
684772,350486
684772,261569
684772,230772
684772,756099
684772,467145
684772,319670
684772,333519
684772,24484
684772,923817
684772,168308
684772,707549
684772,949057
684772,537251
684772,415224
684772,131806
684772,172506
684772,950791
684772,783657
684772,77174
684772,35970
684772,50997
684772,481191
684772,102792
684772,625089
684772,593324
684772,273822
684772,476278
684772,499985
684772,339588
684772,913194
830016,822573
830016,168204
830016,950003
830016,839720
830016,358288
830016,860021
830016,446990
830016,17126
830016,287244
830016,168319
830016,966801
830016,555857
830016,102609
830016,404908
830016,582137
830016,339453
830016,918922
830016,606164
830016,862660
830016,33619
830016,754402
830016,692566
830016,133733
830016,884098
830016,200019
830016,499381
830016,86759
830016,71888
830016,386703
830016,100283
830016,607351
830016,698881
830016,897957
830016,95089
830016,506652
830016,765242
830016,12058
830016,294618
830016,111635
830016,809608
830016,350486
830016,261569
830016,230772
830016,756099
830016,467145
830016,319670
830016,333519
830016,24484
830016,923817
830016,168308
830016,707549
830016,949057
830016,537251
830016,415224
830016,131806
830016,172506
830016,950791
830016,783657
830016,77174
830016,35970
830016,50997
830016,481191
830016,102792
830016,625089
830016,593324
830016,273822
830016,476278
830016,499985
830016,339588
830016,913194
822573,168204
822573,950003
822573,839720
822573,358288
822573,860021
822573,446990
822573,17126
822573,287244
822573,168319
822573,966801
822573,555857
822573,102609
822573,404908
822573,582137
822573,339453
822573,918922
822573,606164
822573,862660
822573,33619
822573,754402
822573,692566
822573,133733
822573,884098
822573,200019
822573,499381
822573,86759
822573,71888
822573,386703
822573,100283
822573,607351
822573,698881
822573,897957
822573,95089
822573,506652
822573,765242
822573,12058
822573,294618
822573,111635
822573,809608
822573,350486
822573,261569
822573,230772
822573,756099
822573,467145
822573,319670
822573,333519
822573,24484
822573,923817
822573,168308
822573,707549
822573,949057
822573,537251
822573,415224
822573,131806
822573,172506
822573,950791
822573,783657
822573,77174
822573,35970
822573,50997
822573,481191
822573,102792
822573,625089
822573,593324
822573,273822
822573,476278
822573,499985
822573,339588
822573,913194
168204,950003
168204,839720
168204,358288
168204,860021
168204,446990
168204,17126
168204,287244
168204,168319
168204,966801
168204,555857
168204,102609
168204,404908
168204,582137
168204,339453
168204,918922
168204,606164
168204,862660
168204,33619
168204,754402
168204,692566
168204,133733
168204,884098
168204,200019
168204,499381
168204,86759
168204,71888
168204,386703
168204,100283
168204,607351
168204,698881
168204,897957
168204,95089
168204,506652
168204,765242
168204,12058
168204,294618
168204,111635
168204,809608
168204,350486
168204,261569
168204,230772
168204,756099
168204,467145
168204,319670
168204,333519
168204,24484
168204,923817
168204,168308
168204,707549
168204,949057
168204,537251
168204,415224
168204,131806
168204,172506
168204,950791
168204,783657
168204,77174
168204,35970
168204,50997
168204,481191
168204,102792
168204,625089
168204,593324
168204,273822
168204,476278
168204,499985
168204,339588
168204,913194
950003,839720
950003,358288
950003,860021
950003,446990
950003,17126
950003,287244
950003,168319
950003,966801
950003,555857
950003,102609
950003,404908
950003,582137
950003,339453
950003,918922
950003,606164
950003,862660
950003,33619
950003,754402
950003,692566
950003,133733
950003,884098
950003,200019
950003,499381
950003,86759
950003,71888
950003,386703
950003,100283
950003,607351
950003,698881
950003,897957
950003,95089
950003,506652
950003,765242
950003,12058
950003,294618
950003,111635
950003,809608
950003,350486
950003,261569
950003,230772
950003,756099
950003,467145
950003,319670
950003,333519
950003,24484
950003,923817
950003,168308
950003,707549
950003,949057
950003,537251
950003,415224
950003,131806
950003,172506
950003,950791
950003,783657
950003,77174
950003,35970
950003,50997
950003,481191
950003,102792
950003,625089
950003,593324
950003,273822
950003,476278
950003,499985
950003,339588
950003,913194
839720,358288
839720,860021
839720,446990
839720,17126
839720,287244
839720,168319
839720,966801
839720,555857
839720,102609
839720,404908
839720,582137
839720,339453
839720,918922
839720,606164
839720,862660
839720,33619
839720,754402
839720,692566
839720,133733
839720,884098
839720,200019
839720,499381
839720,86759
839720,71888
839720,386703
839720,100283
839720,607351
839720,698881
839720,897957
839720,95089
839720,506652
839720,765242
839720,12058
839720,294618
839720,111635
839720,809608
839720,350486
839720,261569
839720,230772
839720,756099
839720,467145
839720,319670
839720,333519
839720,24484
839720,923817
839720,168308
839720,707549
839720,949057
839720,537251
839720,415224
839720,131806
839720,172506
839720,950791
839720,783657
839720,77174
839720,35970
839720,50997
839720,481191
839720,102792
839720,625089
839720,593324
839720,273822
839720,476278
839720,499985
839720,339588
839720,913194
358288,860021
358288,446990
358288,17126
358288,287244
358288,168319
358288,966801
358288,555857
358288,102609
358288,404908
358288,582137
358288,339453
358288,918922
358288,606164
358288,862660
358288,33619
358288,754402
358288,692566
358288,133733
358288,884098
358288,200019
358288,499381
358288,86759
358288,71888
358288,386703
358288,100283
358288,607351
358288,698881
358288,897957
358288,95089
358288,506652
358288,765242
358288,12058
358288,294618
358288,111635
358288,809608
358288,350486
358288,261569
358288,230772
358288,756099
358288,467145
358288,319670
358288,333519
358288,24484
358288,923817
358288,168308
358288,707549
358288,949057
358288,537251
358288,415224
358288,131806
358288,172506
358288,950791
358288,783657
358288,77174
358288,35970
358288,50997
358288,481191
358288,102792
358288,625089
358288,593324
358288,273822
358288,476278
358288,499985
358288,339588
358288,913194
860021,446990
860021,17126
860021,287244
860021,168319
860021,966801
860021,555857
860021,102609
860021,404908
860021,582137
860021,339453
860021,918922
860021,606164
860021,862660
860021,33619
860021,754402
860021,692566
860021,133733
860021,884098
860021,200019
860021,499381
860021,86759
860021,71888
860021,386703
860021,100283
860021,607351
860021,698881
860021,897957
860021,95089
860021,506652
860021,765242
860021,12058
860021,294618
860021,111635
860021,809608
860021,350486
860021,261569
860021,230772
860021,756099
860021,467145
860021,319670
860021,333519
860021,24484
860021,923817
860021,168308
860021,707549
860021,949057
860021,537251
860021,415224
860021,131806
860021,172506
860021,950791
860021,783657
860021,77174
860021,35970
860021,50997
860021,481191
860021,102792
860021,625089
860021,593324
860021,273822
860021,476278
860021,499985
860021,339588
860021,913194
446990,17126
446990,287244
446990,168319
446990,966801
446990,555857
446990,102609
446990,404908
446990,582137
446990,339453
446990,918922
446990,606164
446990,862660
446990,33619
446990,754402
446990,692566
446990,133733
446990,884098
446990,200019
446990,499381
446990,86759
446990,71888
446990,386703
446990,100283
446990,607351
446990,698881
446990,897957
446990,95089
446990,506652
446990,765242
446990,12058
446990,294618
446990,111635
446990,809608
446990,350486
446990,261569
446990,230772
446990,756099
446990,467145
446990,319670
446990,333519
446990,24484
446990,923817
446990,168308
446990,707549
446990,949057
446990,537251
446990,415224
446990,131806
446990,172506
446990,950791
446990,783657
446990,77174
446990,35970
446990,50997
446990,481191
446990,102792
446990,625089
446990,593324
446990,273822
446990,476278
446990,499985
446990,339588
446990,913194
17126,287244
17126,168319
17126,966801
17126,555857
17126,102609
17126,404908
17126,582137
17126,339453
17126,918922
17126,606164
17126,862660
17126,33619
17126,754402
17126,692566
17126,133733
17126,884098
17126,200019
17126,499381
17126,86759
17126,71888
17126,386703
17126,100283
17126,607351
17126,698881
17126,897957
17126,95089
17126,506652
17126,765242
17126,12058
17126,294618
17126,111635
17126,809608
17126,350486
17126,261569
17126,230772
17126,756099
17126,467145
17126,319670
17126,333519
17126,24484
17126,923817
17126,168308
17126,707549
17126,949057
17126,537251
17126,415224
17126,131806
17126,172506
17126,950791
17126,783657
17126,77174
17126,35970
17126,50997
17126,481191
17126,102792
17126,625089
17126,593324
17126,273822
17126,476278
17126,499985
17126,339588
17126,913194
287244,168319
287244,966801
287244,555857
287244,102609
287244,404908
287244,582137
287244,339453
287244,918922
287244,606164
287244,862660
287244,33619
287244,754402
287244,692566
287244,133733
287244,884098
287244,200019
287244,499381
287244,86759
287244,71888
287244,386703
287244,100283
287244,607351
287244,698881
287244,897957
287244,95089
287244,506652
287244,765242
287244,12058
287244,294618
287244,111635
287244,809608
287244,350486
287244,261569
287244,230772
287244,756099
287244,467145
287244,319670
287244,333519
287244,24484
287244,923817
287244,168308
287244,707549
287244,949057
287244,537251
287244,415224
287244,131806
287244,172506
287244,950791
287244,783657
287244,77174
287244,35970
287244,50997
287244,481191
287244,102792
287244,625089
287244,593324
287244,273822
287244,476278
287244,499985
287244,339588
287244,913194
168319,966801
168319,555857
168319,102609
168319,404908
168319,582137
168319,339453
168319,918922
168319,606164
168319,862660
168319,33619
168319,754402
168319,692566
168319,133733
168319,884098
168319,200019
168319,499381
168319,86759
168319,71888
168319,386703
168319,100283
168319,607351
168319,698881
168319,897957
168319,95089
168319,506652
168319,765242
168319,12058
168319,294618
168319,111635
168319,809608
168319,350486
168319,261569
168319,230772
168319,756099
168319,467145
168319,319670
168319,333519
168319,24484
168319,923817
168319,168308
168319,707549
168319,949057
168319,537251
168319,415224
168319,131806
168319,172506
168319,950791
168319,783657
168319,77174
168319,35970
168319,50997
168319,481191
168319,102792
168319,625089
168319,593324
168319,273822
168319,476278
168319,499985
168319,339588
168319,913194
966801,555857
966801,102609
966801,404908
966801,582137
966801,339453
966801,918922
966801,606164
966801,862660
966801,33619
966801,754402
966801,692566
966801,133733
966801,884098
966801,200019
966801,499381
966801,86759
966801,71888
966801,386703
966801,100283
966801,607351
966801,698881
966801,897957
966801,95089
966801,506652
966801,765242
966801,12058
966801,294618
966801,111635
966801,809608
966801,350486
966801,261569
966801,230772
966801,756099
966801,467145
966801,319670
966801,333519
966801,24484
966801,923817
966801,168308
966801,707549
966801,949057
966801,537251
966801,415224
966801,131806
966801,172506
966801,950791
966801,783657
966801,77174
966801,35970
966801,50997
966801,481191
966801,102792
966801,625089
966801,593324
966801,273822
966801,476278
966801,499985
966801,339588
966801,913194
555857,102609
555857,404908
555857,582137
555857,339453
555857,918922
555857,606164
555857,862660
555857,33619
555857,754402
555857,692566
555857,133733
555857,884098
555857,200019
555857,499381
555857,86759
555857,71888
555857,386703
555857,100283
555857,607351
555857,698881
555857,897957
555857,95089
555857,506652
555857,765242
555857,12058
555857,294618
555857,111635
555857,809608
555857,350486
555857,261569
555857,230772
555857,756099
555857,467145
555857,319670
555857,333519
555857,24484
555857,923817
555857,168308
555857,707549
555857,949057
555857,537251
555857,415224
555857,131806
555857,172506
555857,950791
555857,783657
555857,77174
555857,35970
555857,50997
555857,481191
555857,102792
555857,625089
555857,593324
555857,273822
555857,476278
555857,499985
555857,339588
555857,913194
102609,404908
102609,582137
102609,339453
102609,918922
102609,606164
102609,862660
102609,33619
102609,754402
102609,692566
102609,133733
102609,884098
102609,200019
102609,499381
102609,86759
102609,71888
102609,386703
102609,100283
102609,607351
102609,698881
102609,897957
102609,95089
102609,506652
102609,765242
102609,12058
102609,294618
102609,111635
102609,809608
102609,350486
102609,261569
102609,230772
102609,756099
102609,467145
102609,319670
102609,333519
102609,24484
102609,923817
102609,168308
102609,707549
102609,949057
102609,537251
102609,415224
102609,131806
102609,172506
102609,950791
102609,783657
102609,77174
102609,35970
102609,50997
102609,481191
102609,102792
102609,625089
102609,593324
102609,273822
102609,476278
102609,499985
102609,339588
102609,913194
404908,582137
404908,339453
404908,918922
404908,606164
404908,862660
404908,33619
404908,754402
404908,692566
404908,133733
404908,884098
404908,200019
404908,499381
404908,86759
404908,71888
404908,386703
404908,100283
404908,607351
404908,698881
404908,897957
404908,95089
404908,506652
404908,765242
404908,12058
404908,294618
404908,111635
404908,809608
404908,350486
404908,261569
404908,230772
404908,756099
404908,467145
404908,319670
404908,333519
404908,24484
404908,923817
404908,168308
404908,707549
404908,949057
404908,537251
404908,415224
404908,131806
404908,172506
404908,950791
404908,783657
404908,77174
404908,35970
404908,50997
404908,481191
404908,102792
404908,625089
404908,593324
404908,273822
404908,476278
404908,499985
404908,339588
404908,913194
582137,339453
582137,918922
582137,606164
582137,862660
582137,33619
582137,754402
582137,692566
582137,133733
582137,884098
582137,200019
582137,499381
582137,86759
582137,71888
582137,386703
582137,100283
582137,607351
582137,698881
582137,897957
582137,95089
582137,506652
582137,765242
582137,12058
582137,294618
582137,111635
582137,809608
582137,350486
582137,261569
582137,230772
582137,756099
582137,467145
582137,319670
582137,333519
582137,24484
582137,923817
582137,168308
582137,707549
582137,949057
582137,537251
582137,415224
582137,131806
582137,172506
582137,950791
582137,783657
582137,77174
582137,35970
582137,50997
582137,481191
582137,102792
582137,625089
582137,593324
582137,273822
582137,476278
582137,499985
582137,339588
582137,913194
339453,918922
339453,606164
339453,862660
339453,33619
339453,754402
339453,692566
339453,133733
339453,884098
339453,200019
339453,499381
339453,86759
339453,71888
339453,386703
339453,100283
339453,607351
339453,698881
339453,897957
339453,95089
339453,506652
339453,765242
339453,12058
339453,294618
339453,111635
339453,809608
339453,350486
339453,261569
339453,230772
339453,756099
339453,467145
339453,319670
339453,333519
339453,24484
339453,923817
339453,168308
339453,707549
339453,949057
339453,537251
339453,415224
339453,131806
339453,172506
339453,950791
339453,783657
339453,77174
339453,35970
339453,50997
339453,481191
339453,102792
339453,625089
339453,593324
339453,273822
339453,476278
339453,499985
339453,339588
339453,913194
918922,606164
918922,862660
918922,33619
918922,754402
918922,692566
918922,133733
918922,884098
918922,200019
918922,499381
918922,86759
918922,71888
918922,386703
918922,100283
918922,607351
918922,698881
918922,897957
918922,95089
918922,506652
918922,765242
918922,12058
918922,294618
918922,111635
918922,809608
918922,350486
918922,261569
918922,230772
918922,756099
